datetime,CO,NO2,O3,PM10,PM2.5,SO2,海平面气压(hPa),地面气压(hPa),气温2m(℃),降水量(mm),相对湿度(%),地表温度(℃),蒸发量(mm),潜在蒸发量(mm),"经向风速(V,m/s)","纬向风速(U,m/s)","总太阳辐射度(down,J/m2)","净太阳辐射度(net,J/m2)",直接辐射(J/m2)
1706580000.0,1.0,50.0,38.0,131.0,101.0,10.0,1024.1,1008.19,3.84,0.0,62.4,-1.64,-0.0,-0.0,1.68,-2.01,0.0,0.0,0.0
1706583600.0,1.0,51.0,33.0,134.0,107.0,10.0,1024.09,1008.16,3.52,0.0,65.46,-2.65,-0.0,-0.0,1.14,-1.71,0.0,0.0,0.0
1706587200.0,1.03,49.0,30.0,135.0,113.0,9.0,1023.73,1007.79,2.81,0.0,69.42,-1.47,-0.0,-0.0,-0.42,-1.58,0.0,0.0,0.0
1706590800.0,1.05,46.0,30.0,135.0,119.0,9.0,1023.43,1007.48,3.14,0.0,70.5,-0.83,-0.0,-0.0,-0.74,-1.41,0.0,0.0,0.0
1706594400.0,1.16,49.0,25.0,144.0,130.0,9.0,1023.18,1007.23,3.74,0.0,63.07,0.89,-0.0,-0.01,-0.93,-1.39,0.0,0.0,0.0
1706598000.0,1.26,56.0,21.0,159.0,147.0,10.0,1023.86,1007.89,3.27,0.0,66.26,-0.32,-0.0,-0.0,-1.27,-1.11,0.0,0.0,0.0
1706601600.0,1.36,67.0,14.0,180.0,147.0,10.0,1024.22,1008.23,2.39,0.0,69.36,0.64,-0.0,-0.0,-1.55,-0.93,38912.0,32448.0,10112.0
1706605200.0,1.45,70.0,14.0,184.0,147.01,10.0,1024.61,1008.59,2.58,0.0,65.14,4.68,-0.01,-0.03,-1.66,-0.98,448960.0,375232.0,237760.0
1706608800.0,1.45,69.0,16.0,187.0,147.01,10.0,1025.14,1009.16,5.32,0.0,55.56,7.19,-0.04,-0.1,-1.64,-1.28,1071744.0,898240.0,713600.0
1706612400.0,1.45,65.0,21.0,183.0,147.02,10.0,1024.73,1008.84,5.59,0.0,54.5,10.89,-0.07,-0.18,-1.42,-1.42,1608576.0,1349760.0,1195072.0
1706616000.0,1.45,62.0,26.0,183.0,147.02,10.0,1024.25,1008.44,5.74,0.0,53.61,13.69,-0.09,-0.24,-1.33,-1.09,1953024.0,1639680.0,1422400.0
1706619600.0,1.45,63.0,26.0,191.0,147.03,10.0,1023.33,1007.61,8.22,0.0,45.79,15.1,-0.11,-0.27,-1.08,-0.81,2056448.0,1726336.0,1508992.0
1706623200.0,1.45,63.0,27.0,197.0,147.03,10.0,1022.06,1006.41,8.32,0.0,45.72,15.75,-0.11,-0.28,-0.28,-1.14,1989440.0,1668736.0,1531200.0
1706626800.0,1.45,62.0,33.0,191.0,147.04,10.0,1021.14,1005.56,8.31,0.0,45.76,15.0,-0.1,-0.26,0.02,-1.11,1761984.0,1478720.0,1366912.0
1706630400.0,1.45,62.0,38.0,204.0,147.04,10.0,1021.06,1005.49,8.38,0.0,47.38,12.68,-0.08,-0.2,-0.58,-0.87,1252416.0,1048960.0,921536.0
1706634000.0,1.41,66.0,37.0,206.0,147.04,10.0,1021.31,1005.74,8.51,0.0,50.55,8.88,-0.04,-0.1,-0.62,-0.87,653376.0,545472.0,419072.0
1706637600.0,1.45,69.0,30.0,211.0,147.05,9.0,1021.97,1006.25,3.63,0.0,67.36,2.1,-0.01,-0.01,-1.92,-1.17,121344.0,101184.0,55296.0
1706641200.0,1.45,79.0,16.0,211.0,147.05,8.0,1022.49,1006.75,3.65,0.0,68.43,0.97,-0.0,-0.0,-2.1,-0.99,0.0,0.0,0.0
1706644800.0,1.45,79.67,9.0,217.0,147.06,8.0,1022.96,1007.19,3.23,0.0,72.85,-0.06,-0.0,-0.0,-2.15,-0.91,0.0,0.0,0.0
1706648400.0,1.45,80.33,6.0,236.0,147.06,8.0,1022.98,1007.2,3.57,0.0,71.1,-1.05,-0.0,0.0,-1.84,-0.76,0.0,0.0,0.0
1706652000.0,1.45,80.16,6.0,242.0,147.07,8.0,1023.4,1007.59,3.73,0.0,69.16,-1.8,0.0,0.0,-1.13,-0.7,0.0,0.0,0.0
1706655600.0,1.45,80.0,6.0,243.0,147.07,7.0,1023.57,1007.76,1.95,0.0,76.69,-2.4,0.0,0.0,-0.79,-0.32,0.0,0.0,0.0
1706659200.0,1.45,77.0,5.0,245.0,147.08,7.0,1023.6,1007.78,0.9,0.0,81.22,-2.77,0.0,0.0,-1.16,0.1,0.0,0.0,0.0
1706662800.0,1.45,76.0,5.0,251.0,147.08,7.0,1023.66,1007.84,0.64,0.0,83.28,-2.8,0.0,0.0,-1.27,0.54,0.0,0.0,0.0
1706666400.0,1.44,73.0,5.0,248.0,147.08,7.0,1023.75,1007.92,0.62,0.0,83.83,-3.04,0.0,0.0,-1.34,0.71,0.0,0.0,0.0
1706670000.0,1.43,70.0,5.0,248.0,147.09,7.0,1023.97,1008.12,0.38,0.0,83.52,-3.5,0.0,0.0,-1.27,0.43,0.0,0.0,0.0
1706673600.0,1.42,67.0,5.0,248.0,147.09,7.0,1023.37,1007.53,-0.01,0.0,85.11,-3.65,0.0,0.0,-1.35,0.36,0.0,0.0,0.0
1706677200.0,1.41,62.0,5.0,244.0,147.1,7.0,1023.39,1007.54,0.17,0.0,84.76,-3.41,0.0,0.0,-1.75,0.11,0.0,0.0,0.0
1706680800.0,1.4,56.0,5.0,233.0,147.1,8.0,1023.55,1007.58,-0.54,0.0,89.67,-3.24,0.0,0.0,-1.8,-0.45,0.0,0.0,0.0
1706684400.0,1.39,55.0,5.0,227.0,147.11,7.0,1024.62,1008.56,-0.32,0.0,90.51,-2.74,0.0,0.0,-1.59,-0.54,0.0,0.0,0.0
1706688000.0,1.38,53.0,5.0,225.0,147.11,7.0,1025.76,1009.61,-0.03,0.0,89.32,-1.38,0.0,-0.0,-2.39,-1.0,38528.0,32064.0,11200.0
1706691600.0,1.37,47.0,7.0,229.0,147.12,6.0,1026.16,1009.97,0.27,0.0,85.97,2.01,-0.01,-0.03,-2.61,-1.67,387520.0,322944.0,191488.0
1706695200.0,1.36,45.0,7.0,234.0,147.12,5.0,1026.24,1010.13,1.57,0.0,80.85,5.32,-0.03,-0.07,-3.06,-2.59,803072.0,671488.0,479680.0
1706698800.0,1.36,44.0,7.0,247.0,146.44,5.0,1026.42,1010.37,1.64,0.0,79.56,7.22,-0.04,-0.11,-3.41,-3.11,1116672.0,938560.0,638336.0
1706702400.0,1.35,42.0,7.0,246.67,145.76,5.0,1026.23,1010.22,1.88,0.0,80.02,7.67,-0.04,-0.12,-3.8,-3.15,1035328.0,869888.0,460160.0
1706706000.0,1.34,42.0,7.0,246.33,145.09,5.0,1025.31,1009.32,2.49,0.0,77.1,6.31,-0.04,-0.13,-4.23,-3.3,981504.0,824320.0,237696.0
1706709600.0,1.33,46.0,6.0,246.0,144.41,5.0,1024.9,1008.9,2.15,0.0,75.82,5.33,-0.03,-0.11,-4.55,-3.48,679104.0,568192.0,46528.0
1706713200.0,1.32,48.0,5.0,245.67,143.74,5.0,1024.54,1008.53,2.26,0.0,73.91,4.75,-0.02,-0.07,-4.85,-3.6,481088.0,403392.0,93760.0
1706716800.0,1.31,49.0,6.0,245.33,143.06,5.0,1024.94,1008.9,1.6,0.01,74.14,3.9,-0.01,-0.05,-4.84,-3.78,248064.0,207488.0,15168.0
1706720400.0,1.3,52.0,8.0,245.0,142.38,5.0,1025.54,1009.47,1.6,0.02,73.01,2.97,-0.02,-0.04,-4.69,-3.69,247424.0,205568.0,67264.0
1706724000.0,1.29,54.0,15.0,229.0,141.71,5.0,1026.69,1010.5,-0.53,0.03,80.85,0.69,-0.01,-0.01,-4.24,-2.36,38720.0,32768.0,1792.0
1706727600.0,1.28,47.0,26.0,220.0,141.03,5.0,1027.36,1011.16,-0.08,0.04,79.67,0.7,-0.01,-0.01,-4.76,-2.37,0.0,0.0,0.0
1706731200.0,1.27,45.0,24.0,206.0,140.35,5.0,1028.24,1012.01,0.03,0.12,81.39,0.52,-0.01,-0.01,-4.81,-2.19,0.0,0.0,0.0
1706734800.0,1.26,46.0,19.0,198.0,139.68,5.0,1028.37,1012.14,0.27,0.33,82.68,0.33,-0.01,-0.01,-4.99,-2.24,0.0,0.0,0.0
1706738400.0,1.25,43.0,16.0,169.0,139.0,5.0,1029.1,1012.84,-0.2,0.5,86.14,0.07,-0.01,-0.01,-4.83,-1.87,0.0,0.0,0.0
1706742000.0,1.24,41.0,14.0,109.0,99.0,5.0,1030.07,1013.77,-1.16,0.6,89.62,-0.2,-0.01,-0.01,-5.1,-2.0,0.0,0.0,0.0
1706745600.0,1.23,41.0,11.0,79.0,76.0,5.0,1030.33,1014.01,-1.3,0.61,89.25,-0.62,-0.01,-0.0,-5.31,-2.61,0.0,0.0,0.0
1706749200.0,1.22,27.0,38.0,98.0,89.0,5.0,1030.84,1014.47,-1.88,0.55,88.32,-1.13,-0.01,-0.01,-5.54,-2.94,0.0,0.0,0.0
1706752800.0,1.15,20.0,47.0,99.0,98.0,5.0,1031.3,1014.89,-2.0,0.46,88.64,-1.6,-0.01,-0.0,-5.85,-2.82,0.0,0.0,0.0
1706756400.0,0.97,15.0,67.0,104.0,86.0,5.0,1031.94,1015.5,-2.18,0.36,88.13,-2.06,-0.02,-0.0,-5.91,-2.89,0.0,0.0,0.0
1706760000.0,0.78,11.0,75.0,80.0,54.0,6.0,1032.23,1015.75,-2.99,0.25,82.06,-2.58,-0.02,-0.0,-5.93,-3.04,0.0,0.0,0.0
1706763600.0,0.67,10.0,75.0,68.0,33.0,6.0,1032.77,1016.25,-3.19,0.19,79.86,-3.12,-0.02,-0.01,-5.81,-3.41,0.0,0.0,0.0
1706767200.0,0.57,9.0,72.0,55.0,21.0,6.0,1033.58,1017.03,-4.08,0.15,77.22,-3.72,-0.02,-0.01,-5.35,-3.06,0.0,0.0,0.0
1706770800.0,0.56,10.0,74.0,48.0,20.0,6.0,1034.35,1017.77,-3.92,0.09,75.32,-4.37,-0.03,-0.01,-5.68,-3.21,0.0,0.0,0.0
1706774400.0,0.61,12.0,71.0,50.0,22.0,6.0,1035.47,1018.85,-3.85,0.08,75.05,-4.42,-0.03,-0.01,-5.14,-2.91,16000.0,9344.0,832.0
1706778000.0,0.64,13.0,65.0,47.0,22.0,6.0,1036.19,1019.55,-3.79,0.06,74.75,-4.21,-0.04,-0.03,-5.8,-3.03,135168.0,78592.0,1856.0
1706781600.0,0.63,14.0,64.0,53.0,21.0,6.0,1036.97,1020.32,-3.73,0.05,71.78,-3.65,-0.05,-0.05,-5.94,-3.36,415104.0,240896.0,25600.0
1706785200.0,0.71,14.0,63.0,54.0,27.0,6.0,1037.02,1020.39,-3.44,0.03,71.7,-2.72,-0.06,-0.09,-5.44,-4.01,838656.0,487104.0,199680.0
1706788800.0,0.78,15.0,60.0,57.0,34.0,6.0,1036.58,1019.98,-3.36,0.01,70.4,-2.01,-0.07,-0.11,-5.11,-4.08,996096.0,578752.0,147072.0
1706792400.0,0.83,16.0,60.0,50.0,34.0,7.0,1035.33,1018.77,-3.31,0.01,69.06,-1.68,-0.07,-0.12,-5.43,-4.01,1097856.0,640704.0,289280.0
1706796000.0,0.85,17.0,60.0,57.0,34.0,8.0,1034.76,1018.22,-3.41,0.01,68.92,-2.27,-0.07,-0.11,-5.17,-3.68,929728.0,542656.0,91584.0
1706799600.0,0.8,17.0,62.0,56.0,35.0,8.0,1034.34,1017.83,-3.35,0.01,68.36,-2.16,-0.02,-0.08,-4.68,-3.34,496128.0,411456.0,40000.0
1706803200.0,0.76,17.0,62.0,60.0,37.0,8.0,1034.41,1017.91,-3.2,0.0,66.49,-2.03,-0.03,-0.1,-4.24,-3.16,697728.0,566848.0,170624.0
1706806800.0,0.78,18.0,60.0,64.0,39.0,7.0,1034.65,1018.17,-2.87,0.0,66.08,-2.7,-0.02,-0.07,-3.35,-2.6,408896.0,331648.0,104704.0
1706810400.0,0.74,19.0,57.0,76.0,43.0,6.0,1035.42,1018.91,-3.24,0.0,63.0,-3.15,-0.01,-0.03,-2.96,-1.84,88000.0,72128.0,16320.0
1706814000.0,0.74,20.0,53.0,64.0,45.0,6.0,1035.11,1018.6,-3.33,0.0,62.73,-3.64,-0.0,-0.01,-2.79,-1.67,0.0,0.0,0.0
1706817600.0,0.72,19.0,53.0,61.0,43.0,6.0,1035.26,1018.74,-3.34,0.0,62.34,-3.26,-0.0,-0.01,-2.67,-1.74,0.0,0.0,0.0
1706821200.0,0.68,18.0,52.0,63.0,43.0,6.0,1035.64,1019.12,-3.08,0.0,60.52,-3.97,-0.0,-0.01,-2.35,-1.25,0.0,0.0,0.0
1706824800.0,0.68,18.0,53.0,60.0,42.0,6.0,1036.02,1019.49,-3.05,0.0,59.22,-3.55,-0.0,-0.01,-2.08,-1.19,0.0,0.0,0.0
1706828400.0,0.67,17.0,52.0,58.0,40.0,6.0,1035.85,1019.3,-3.57,0.0,60.05,-3.6,-0.0,-0.01,-2.23,-1.15,0.0,0.0,0.0
1706832000.0,0.66,15.0,52.0,55.0,39.0,7.0,1035.24,1018.7,-3.61,0.0,60.68,-3.22,-0.0,-0.01,-2.59,-1.03,0.0,0.0,0.0
1706835600.0,0.64,14.0,52.0,56.0,38.0,7.0,1034.52,1017.97,-3.86,0.0,60.28,-3.28,-0.0,-0.01,-2.56,-1.22,0.0,0.0,0.0
1706839200.0,0.63,14.0,52.0,54.0,38.0,7.0,1033.78,1017.24,-3.99,0.0,60.77,-3.13,-0.0,-0.01,-2.22,-1.83,0.0,0.0,0.0
1706842800.0,0.63,13.0,52.0,54.0,38.0,7.0,1033.2,1016.65,-3.78,0.0,60.66,-4.15,-0.01,-0.01,-1.97,-1.42,0.0,0.0,0.0
1706846400.0,0.62,12.0,52.0,52.0,36.0,6.0,1032.97,1016.41,-3.87,0.0,60.37,-4.73,-0.0,-0.01,-1.96,-0.94,0.0,0.0,0.0
1706850000.0,0.6,12.0,52.0,50.0,32.0,7.0,1033.23,1016.65,-3.88,0.0,60.36,-5.2,-0.0,-0.01,-1.93,-0.66,0.0,0.0,0.0
1706853600.0,0.6,12.0,52.0,46.0,30.0,7.0,1033.65,1017.05,-4.52,0.0,63.14,-6.05,-0.0,-0.01,-1.88,-0.2,0.0,0.0,0.0
1706857200.0,0.6,13.0,50.0,48.0,30.0,7.0,1034.18,1017.57,-4.29,0.0,61.96,-4.51,-0.01,-0.01,-2.32,-0.75,0.0,0.0,0.0
1706860800.0,0.61,15.0,47.0,43.0,29.0,7.0,1033.9,1017.28,-4.43,0.01,63.61,-4.17,-0.01,-0.01,-2.95,-1.67,12288.0,8704.0,0.0
1706864400.0,0.6,18.0,47.0,47.0,28.0,7.0,1034.02,1017.41,-4.68,0.02,64.42,-3.82,-0.02,-0.03,-2.97,-1.94,136768.0,98432.0,3136.0
1706868000.0,0.55,15.0,54.0,42.0,22.0,7.0,1034.86,1018.24,-3.88,0.02,62.73,-2.74,-0.02,-0.05,-2.4,-1.81,270208.0,193984.0,1280.0
1706871600.0,0.56,14.0,58.0,32.0,20.0,6.0,1034.7,1018.08,-4.17,0.03,64.45,-2.86,-0.02,-0.06,-2.46,-1.66,389952.0,279616.0,37184.0
1706875200.0,0.61,15.0,56.0,38.0,23.0,7.0,1034.58,1017.98,-4.29,0.06,63.89,-1.95,-0.03,-0.08,-2.97,-1.81,505408.0,356928.0,12736.0
1706878800.0,0.59,14.0,60.0,38.0,23.0,7.0,1033.7,1017.13,-4.0,0.15,64.62,-1.54,-0.03,-0.08,-3.17,-1.87,550016.0,389504.0,7552.0
1706882400.0,0.55,13.0,65.0,50.0,23.0,6.0,1032.81,1016.26,-4.3,0.27,67.69,-1.82,-0.03,-0.09,-3.22,-1.94,600192.0,422080.0,256.0
1706886000.0,0.55,14.0,64.0,59.0,23.0,5.0,1032.43,1015.9,-4.38,0.28,70.5,-1.81,-0.02,-0.06,-3.14,-2.08,452480.0,365504.0,18816.0
1706889600.0,0.58,15.0,62.0,77.0,24.0,5.0,1032.42,1015.89,-4.52,0.24,74.43,-2.64,-0.02,-0.06,-3.1,-2.15,397376.0,313792.0,19008.0
1706893200.0,0.57,17.0,62.0,53.0,24.0,5.0,1032.69,1016.16,-4.45,0.19,75.36,-3.14,-0.01,-0.04,-3.0,-2.19,189312.0,148160.0,21504.0
1706896800.0,0.56,18.0,61.0,42.0,24.0,4.0,1033.75,1017.17,-4.54,0.15,77.13,-3.92,-0.01,-0.01,-3.13,-2.59,37376.0,29312.0,3136.0
1706900400.0,0.62,20.0,56.0,39.0,28.0,5.0,1033.84,1017.25,-4.54,0.12,78.34,-3.87,-0.01,-0.01,-2.86,-2.62,0.0,0.0,0.0
1706904000.0,0.64,19.0,56.0,47.0,30.0,5.0,1034.41,1017.81,-4.41,0.12,78.46,-3.98,-0.01,-0.01,-3.0,-2.61,0.0,0.0,0.0
1706907600.0,0.61,19.0,57.0,44.0,29.0,5.0,1034.89,1018.28,-4.33,0.13,79.22,-4.12,-0.01,-0.01,-2.84,-2.32,0.0,0.0,0.0
1706911200.0,0.59,17.0,57.0,52.0,34.0,5.0,1035.31,1018.69,-4.3,0.11,81.53,-4.11,-0.0,-0.01,-2.79,-2.15,0.0,0.0,0.0
1706914800.0,0.61,15.0,59.0,47.0,34.0,6.0,1035.73,1019.11,-4.45,0.08,83.87,-4.07,-0.0,-0.01,-2.74,-2.07,0.0,0.0,0.0
1706918400.0,0.59,14.0,61.0,41.0,28.0,6.0,1035.3,1018.68,-4.21,0.07,84.24,-3.96,-0.0,-0.01,-2.77,-1.93,0.0,0.0,0.0
1706922000.0,0.62,14.0,60.0,35.0,28.0,6.0,1035.25,1018.65,-4.17,0.05,83.7,-3.99,-0.0,-0.01,-2.95,-1.68,0.0,0.0,0.0
1706925600.0,0.72,15.0,55.0,35.0,31.0,6.0,1035.12,1018.51,-4.24,0.03,82.68,-4.06,-0.0,-0.01,-3.06,-0.85,0.0,0.0,0.0
1706929200.0,0.72,14.0,54.0,38.0,33.0,6.0,1035.19,1018.58,-3.94,0.05,79.81,-3.98,-0.01,-0.01,-3.16,-0.59,0.0,0.0,0.0
1706932800.0,0.72,14.0,53.0,39.0,34.0,6.0,1035.03,1018.42,-3.89,0.06,78.14,-4.25,-0.01,-0.0,-2.77,-0.45,0.0,0.0,0.0
1706936400.0,0.73,14.0,51.0,39.0,37.0,6.0,1034.7,1018.1,-3.81,0.05,77.02,-4.12,-0.01,-0.01,-2.79,-0.61,0.0,0.0,0.0
1706940000.0,0.76,15.0,49.0,45.0,42.0,6.0,1035.16,1018.57,-4.0,0.04,83.68,-4.41,-0.01,-0.01,-3.14,-0.79,0.0,0.0,0.0
1706943600.0,0.8,17.0,45.0,48.0,49.0,6.0,1035.14,1018.54,-4.21,0.04,86.33,-4.67,-0.01,-0.0,-3.11,-1.09,0.0,0.0,0.0
1706947200.0,0.82,19.0,43.0,51.0,54.0,6.0,1036.01,1019.39,-4.41,0.04,87.7,-4.33,-0.01,-0.01,-3.04,-0.91,31872.0,16512.0,2176.0
1706950800.0,0.87,19.0,43.0,55.0,58.0,6.0,1036.12,1019.51,-4.42,0.04,88.73,-3.5,-0.02,-0.03,-3.76,-1.64,268864.0,138944.0,42816.0
1706954400.0,0.91,19.0,43.0,65.0,63.0,6.0,1036.42,1019.83,-3.4,0.03,81.31,-2.27,-0.03,-0.05,-3.47,-1.68,578112.0,300032.0,154944.0
1706958000.0,0.94,18.0,46.0,82.0,71.0,6.0,1036.31,1019.76,-3.22,0.02,80.59,-0.81,-0.05,-0.11,-3.44,-1.75,1259968.0,654016.0,323776.0
1706961600.0,0.96,18.0,49.0,72.0,76.0,6.0,1035.51,1019.0,-3.31,0.01,80.25,-0.75,-0.05,-0.13,-3.36,-1.68,1408128.0,731200.0,326144.0
1706965200.0,0.84,15.0,61.0,66.0,64.0,6.0,1034.32,1017.85,-1.59,0.0,68.25,-0.01,-0.06,-0.17,-3.34,-1.35,1843520.0,967552.0,811776.0
1706968800.0,0.81,15.0,69.0,61.0,60.0,6.0,1033.52,1017.09,-1.54,0.0,66.97,-0.17,-0.07,-0.16,-3.28,-1.24,1617408.0,849216.0,438400.0
1706972400.0,0.81,15.0,73.0,58.0,59.0,7.0,1032.44,1016.05,-1.42,0.12,65.35,-0.73,-0.02,-0.09,-3.47,-1.3,687680.0,556800.0,60864.0
1706976000.0,0.82,17.0,72.0,57.0,58.0,7.0,1032.58,1016.21,-1.55,0.13,67.43,-1.07,-0.02,-0.08,-3.35,-1.31,528960.0,425408.0,13696.0
1706979600.0,0.81,21.0,68.0,60.0,62.0,6.0,1032.76,1016.38,-1.71,0.11,68.28,-1.97,-0.01,-0.04,-2.03,-0.9,211264.0,170368.0,384.0
1706983200.0,0.87,23.0,64.0,78.0,67.0,6.0,1033.47,1017.04,-1.86,0.06,72.15,-3.0,-0.0,-0.02,-1.29,-0.09,70464.0,55552.0,14592.0
1706986800.0,0.93,26.0,57.0,66.0,75.0,5.0,1033.19,1016.76,-1.8,0.03,71.65,-2.42,-0.0,-0.01,-1.35,-0.09,0.0,0.0,0.0
1706990400.0,0.93,28.0,52.0,61.0,83.0,5.0,1033.28,1016.84,-1.16,0.01,66.97,-2.92,-0.0,-0.01,-1.94,-0.08,0.0,0.0,0.0
1706994000.0,0.95,28.0,50.0,80.0,89.0,6.0,1033.19,1016.77,-1.21,0.0,62.75,-4.59,-0.0,-0.01,-1.65,0.53,0.0,0.0,0.0
1706997600.0,0.97,30.0,46.0,102.0,96.0,5.0,1034.41,1017.98,-1.22,0.0,59.74,-2.67,-0.0,-0.01,-0.76,0.82,0.0,0.0,0.0
1707001200.0,1.0,32.0,43.0,110.0,99.0,6.0,1033.88,1017.46,-1.12,0.0,56.32,-2.48,-0.0,-0.01,-1.97,0.67,0.0,0.0,0.0
1707004800.0,1.01,31.0,41.0,100.0,98.0,6.0,1033.14,1016.73,-0.89,0.0,51.94,-2.51,-0.0,-0.01,-2.84,-0.04,0.0,0.0,0.0
1707008400.0,1.03,29.0,42.0,97.0,105.0,6.0,1032.45,1016.02,-0.87,0.0,50.24,-2.59,-0.0,-0.01,-2.9,-0.45,0.0,0.0,0.0
1707012000.0,1.01,25.0,44.0,101.0,106.0,6.0,1032.37,1015.95,-0.91,0.0,50.28,-2.52,-0.0,-0.01,-2.8,-0.54,0.0,0.0,0.0
1707015600.0,1.05,23.0,45.0,107.5,110.0,6.0,1031.92,1015.5,-1.07,0.02,51.04,-2.49,-0.03,-0.01,-3.17,-0.87,0.0,0.0,0.0
1707019200.0,1.09,21.0,45.0,114.0,111.0,6.0,1030.94,1014.52,-1.45,0.03,51.83,-2.57,-0.02,-0.01,-3.17,-0.91,0.0,0.0,0.0
1707022800.0,1.11,22.0,45.0,108.0,109.0,7.0,1030.96,1014.54,-1.62,0.04,52.72,-2.74,-0.02,-0.01,-3.21,-0.95,0.0,0.0,0.0
1707026400.0,1.09,20.0,46.0,83.0,94.0,7.0,1030.14,1013.74,-2.68,0.05,71.29,-3.66,-0.02,-0.01,-3.16,-0.5,0.0,0.0,0.0
1707030000.0,1.09,21.0,44.0,87.0,82.0,9.0,1031.27,1014.85,-2.76,0.06,71.57,-3.74,-0.02,-0.01,-2.71,-0.85,0.0,0.0,0.0
1707033600.0,1.09,24.0,41.0,92.0,78.0,10.0,1031.43,1015.0,-2.83,0.04,71.7,-3.57,-0.02,-0.01,-3.21,-1.21,32576.0,14784.0,64.0
1707037200.0,1.18,26.0,41.0,80.0,77.0,11.0,1030.91,1014.49,-2.84,0.02,72.42,-2.9,-0.03,-0.04,-3.9,-1.52,237056.0,105344.0,6656.0
1707040800.0,1.15,25.0,44.0,77.0,83.0,10.0,1031.18,1014.77,-1.8,0.01,65.26,-1.84,-0.05,-0.08,-4.37,-1.92,690176.0,311552.0,120512.0
1707044400.0,1.05,21.0,54.0,75.0,71.0,10.0,1031.26,1014.85,-1.91,0.02,66.47,-1.39,-0.07,-0.12,-4.19,-2.19,1023808.0,463296.0,176256.0
1707048000.0,0.91,19.0,62.0,66.0,48.0,10.0,1030.97,1014.55,-2.08,0.07,69.03,-1.63,-0.07,-0.11,-3.79,-2.51,987072.0,446144.0,163520.0
1707051600.0,0.95,20.0,64.0,65.0,41.0,11.0,1029.72,1013.28,-2.18,0.15,70.13,-2.36,-0.06,-0.1,-3.53,-2.09,809728.0,362368.0,92672.0
1707055200.0,1.1,23.0,64.0,69.0,44.0,13.0,1029.73,1013.29,-2.39,0.24,72.47,-1.98,-0.05,-0.08,-3.83,-1.59,600512.0,268800.0,64.0
1707058800.0,1.16,24.0,62.0,79.0,53.0,13.0,1029.89,1013.46,-2.44,0.48,73.94,-2.54,-0.02,-0.05,-3.78,-1.03,339456.0,270912.0,3200.0
1707062400.0,1.1,25.0,62.0,81.0,55.0,11.0,1030.49,1014.04,-3.53,0.68,89.67,-2.9,-0.01,-0.04,-3.1,-0.62,206016.0,159040.0,6528.0
1707066000.0,0.99,24.0,63.0,75.0,53.0,9.0,1029.98,1013.53,-3.37,0.64,91.59,-3.37,-0.01,-0.03,-2.84,-1.01,165952.0,123776.0,0.0
1707069600.0,1.01,26.0,58.0,63.0,56.0,7.0,1031.16,1014.66,-3.89,0.44,91.31,-3.36,-0.01,-0.01,-3.04,-0.79,57216.0,40960.0,192.0
1707073200.0,1.06,28.0,52.0,64.0,66.0,7.0,1031.47,1014.96,-3.55,0.3,89.38,-3.48,-0.0,-0.0,-2.37,0.51,0.0,0.0,0.0
1707076800.0,1.07,29.0,49.0,64.0,71.0,7.0,1031.9,1015.39,-3.57,0.13,88.3,-4.32,-0.0,-0.0,-2.43,0.63,0.0,0.0,0.0
1707080400.0,1.09,30.0,46.0,64.0,74.0,7.0,1032.64,1016.11,-3.96,0.03,88.94,-5.62,0.0,-0.0,-1.97,0.57,0.0,0.0,0.0
1707084000.0,1.07,31.0,44.0,79.0,77.0,7.0,1032.97,1016.44,-4.47,0.0,89.58,-7.27,0.0,-0.0,-1.61,1.12,0.0,0.0,0.0
1707087600.0,1.06,30.0,42.0,91.0,77.0,7.0,1032.8,1016.27,-5.15,0.0,88.55,-7.98,0.0,-0.0,-1.62,1.29,0.0,0.0,0.0
1707091200.0,1.06,29.0,42.0,81.0,75.0,6.0,1032.26,1015.74,-5.13,0.0,88.19,-8.4,0.0,-0.0,-1.68,1.31,0.0,0.0,0.0
1707094800.0,1.05,26.0,43.0,79.0,71.0,6.0,1032.07,1015.56,-5.57,0.0,89.07,-8.95,0.0,-0.0,-1.68,1.74,0.0,0.0,0.0
1707098400.0,1.03,24.0,45.0,77.0,71.0,6.0,1031.81,1015.29,-5.58,0.0,89.84,-9.54,0.0,-0.0,-0.89,2.11,0.0,0.0,0.0
1707102000.0,0.96,23.0,45.0,70.0,72.0,6.0,1031.9,1015.4,-5.63,0.0,90.07,-9.49,0.0,-0.0,-0.21,2.53,0.0,0.0,0.0
1707105600.0,0.96,22.0,45.0,72.0,76.0,6.0,1031.25,1014.78,-6.09,0.0,89.96,-9.91,0.0,-0.0,-1.3,1.69,0.0,0.0,0.0
1707109200.0,0.98,22.0,44.0,92.0,77.0,6.0,1031.27,1014.79,-5.74,0.0,88.7,-10.07,0.0,-0.0,-0.69,1.82,0.0,0.0,0.0
1707112800.0,0.97,25.0,38.0,86.0,77.0,6.0,1031.5,1015.02,-6.72,0.0,88.47,-12.57,0.0,-0.0,-1.34,1.3,0.0,0.0,0.0
1707116400.0,1.01,32.0,30.0,89.0,76.0,6.0,1031.8,1015.3,-6.22,0.0,87.62,-13.21,0.0,-0.0,-1.36,1.08,0.0,0.0,0.0
